GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	P54317	PNLIPRP2	involved_in	GO:0019433	triglyceride catabolic process	ECO:0000314	IDA	PMID:17401110		9606	UniProt		P
UniProtKB	P54317	PNLIPRP2	involved_in	GO:0019433	triglyceride catabolic process	ECO:0000314	IDA	PMID:15287741		9606	UniProt		P
UniProtKB	P54317	PNLIPRP2	involved_in	GO:0009395	phospholipid catabolic process	ECO:0000314	IDA	PMID:18702514		9606	UniProt		P
UniProtKB	P54317	PNLIPRP2	involved_in	GO:0034638	phosphatidylcholine catabolic process	ECO:0000314	IDA	PMID:17401110		9606	UniProt		P
UniProtKB	P54317	PNLIPRP2	involved_in	GO:0006629	lipid metabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002331|InterPro:IPR016272|InterPro:IPR033906	9606	InterPro		P
UniProtKB	P54317	PNLIPRP2	involved_in	GO:0016042	lipid catabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0442	9606	UniProt		P
UniProtKB	P54317	PNLIPRP2	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	P54317	PNLIPRP2	involved_in	GO:0006641	triglyceride metabolic process	ECO:0000304	TAS	PMID:1379598		9606	PINC		P
UniProtKB	P54317	PNLIPRP2	involved_in	GO:0019433	triglyceride catabolic process	ECO:0000322	IEA	GO_REF:0000041	UniPathway:UPA00256	9606	UniProt		P
UniProtKB	P54619	PRKAG1	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	P54619	PRKAG1	involved_in	GO:0006631	fatty acid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0276	9606	UniProt		P
UniProtKB	P54619	PRKAG1	involved_in	GO:0006633	fatty acid biosynthetic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0275	9606	UniProt		P
UniProtKB	P54687	BCAT1	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	P54868	HMGCS2	involved_in	GO:0010142	farnesyl diphosphate biosynthetic process, mevalonate pathway	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000222418|PomBase:SPAC4F8.14c	9606	GO_Central		P
UniProtKB	P54868	HMGCS2	involved_in	GO:0046951	ketone body biosynthetic process	ECO:0000315	IMP	PMID:23751782		9606	UniProt		P
UniProtKB	P54868	HMGCS2	involved_in	GO:0008299	isoprenoid biosynthetic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000590|InterPro:IPR010122	9606	InterPro		P
UniProtKB	P54868	HMGCS2	involved_in	GO:0010142	farnesyl diphosphate biosynthetic process, mevalonate pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR013746	9606	InterPro		P
UniProtKB	P54868	HMGCS2	involved_in	GO:0016126	sterol biosynthetic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0756	9606	UniProt		P
UniProtKB	P54868	HMGCS2	involved_in	GO:0008202	steroid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0753	9606	UniProt		P
UniProtKB	P54868	HMGCS2	involved_in	GO:0008203	cholesterol metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0153	9606	UniProt		P
UniProtKB	P54868	HMGCS2	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	P54868	HMGCS2	involved_in	GO:0006694	steroid biosynthetic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0752	9606	UniProt		P
UniProtKB	P54868	HMGCS2	involved_in	GO:0006695	cholesterol biosynthetic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0152	9606	UniProt		P
UniProtKB	P54868	HMGCS2	involved_in	GO:0046951	ketone body biosynthetic process	ECO:0000304	TAS	Reactome:R-HSA-77111		9606	Reactome		P
UniProtKB	P54868	HMGCS2	involved_in	GO:0046951	ketone body biosynthetic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P22791|ensembl:ENSRNOP00000026122	9606	Ensembl		P
UniProtKB	P55058	PLTP	involved_in	GO:0006629	lipid metabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR030179	9606	InterPro		P
UniProtKB	P55058	PLTP	involved_in	GO:0006629	lipid metabolic process	ECO:0000304	TAS	PMID:7654777		9606	PINC		P
UniProtKB	P55084	HADHB	involved_in	GO:0006635	fatty acid beta-oxidation	ECO:0000318	IBA	PMID:21873635	FB:FBgn0025352|PANTHER:PTN000432120|RGD:620482|RGD:620513|UniProtKB:P55084|UniProtKB:P76503	9606	GO_Central		P
UniProtKB	P55084	HADHB	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	P55084	HADHB	involved_in	GO:0006631	fatty acid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0276	9606	UniProt		P
UniProtKB	P55084	HADHB	involved_in	GO:0006635	fatty acid beta-oxidation	ECO:0000304	TAS	PMID:1550553		9606	PINC		P
UniProtKB	P55084	HADHB	involved_in	GO:0006635	fatty acid beta-oxidation	ECO:0000314	IDA	PMID:29915090		9606	ComplexPortal		P
UniProtKB	P55084	HADHB	involved_in	GO:0006635	fatty acid beta-oxidation	ECO:0000322	IEA	GO_REF:0000041	UniPathway:UPA00659	9606	UniProt		P
UniProtKB	P55157	MTTP	involved_in	GO:0006629	lipid metabolic process	ECO:0000304	TAS	PMID:1439810		9606	PINC		P
UniProtKB	P55157	MTTP	involved_in	GO:0006629	lipid metabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O08601|ensembl:ENSMUSP00000096179	9606	Ensembl		P
UniProtKB	P55157	MTTP	involved_in	GO:0006641	triglyceride metabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O08601|ensembl:ENSMUSP00000096179	9606	Ensembl		P
UniProtKB	P55809	OXCT1	involved_in	GO:0046952	ketone body catabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR014388	9606	InterPro		P
UniProtKB	P55809	OXCT1	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	P55809	OXCT1	involved_in	GO:0046952	ketone body catabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9D0K2|ensembl:ENSMUSP00000106318	9606	Ensembl		P
UniProtKB	P55916	UCP3	involved_in	GO:0006629	lipid metabolic process	ECO:0000304	TAS	PMID:10935638		9606	PINC		P
UniProtKB	P55916	UCP3	involved_in	GO:0006631	fatty acid metabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P56501|ensembl:ENSMUSP00000032958	9606	Ensembl		P
UniProtKB	P56937	HSD17B7	involved_in	GO:0016125	sterol metabolic process	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1330808|PANTHER:PTN000671708|UniProtKB:P56937	9606	GO_Central		P
UniProtKB	P56937	HSD17B7	involved_in	GO:0006695	cholesterol biosynthetic process	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1330808|PANTHER:PTN002460365|UniProtKB:P56937	9606	GO_Central		P
UniProtKB	P56937	HSD17B7	involved_in	GO:0008209	androgen metabolic process	ECO:0000314	IDA	PMID:12732193		9606	UniProt		P
UniProtKB	P56937	HSD17B7	involved_in	GO:0006695	cholesterol biosynthetic process	ECO:0000314	IDA	PMID:12829805		9606	UniProt		P
UniProtKB	P56937	HSD17B7	involved_in	GO:0006703	estrogen biosynthetic process	ECO:0000314	IDA	PMID:12732193		9606	UniProt		P
UniProtKB	P56937	HSD17B7	involved_in	GO:0006694	steroid biosynthetic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR042829	9606	InterPro		P
UniProtKB	P56937	HSD17B7	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	P56937	HSD17B7	involved_in	GO:0006694	steroid biosynthetic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0752	9606	UniProt		P
UniProtKB	P56937	HSD17B7	involved_in	GO:0006695	cholesterol biosynthetic process	ECO:0000304	TAS	Reactome:R-HSA-191273		9606	Reactome		P
UniProtKB	P56937	HSD17B7	involved_in	GO:0006703	estrogen biosynthetic process	ECO:0000322	IEA	GO_REF:0000041	UniPathway:UPA00769	9606	UniProt		P
UniProtKB	P58004	SESN2	involved_in	GO:0006635	fatty acid beta-oxidation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P58043|ensembl:ENSMUSP00000030724	9606	Ensembl		P
UniProtKB	P60201	PLP1	involved_in	GO:0042759	long-chain fatty acid biosynthetic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P60202|ensembl:ENSMUSP00000033800	9606	Ensembl		P
UniProtKB	P60484	PTEN	involved_in	GO:0046856	phosphatidylinositol dephosphorylation	ECO:0000315	IMP	PMID:21828076		9606	CACAO		P
UniProtKB	P60484	PTEN	involved_in	GO:0046856	phosphatidylinositol dephosphorylation	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000959472|PomBase:SPBC609.02|RGD:61995|UniProtKB:P60484|ZFIN:ZDB-GENE-030131-3776|ZFIN:ZDB-GENE-030131-5503|ZFIN:ZDB-GENE-030616-47	9606	GO_Central		P
UniProtKB	P60484	PTEN	involved_in	GO:0046856	phosphatidylinositol dephosphorylation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017361	9606	InterPro		P
UniProtKB	P60484	PTEN	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	P60484	PTEN	involved_in	GO:0006661	phosphatidylinositol biosynthetic process	ECO:0000304	TAS	Reactome:R-HSA-1660499		9606	Reactome		P
UniProtKB	P60484	PTEN	involved_in	GO:0046856	phosphatidylinositol dephosphorylation	ECO:0000315	IMP	PMID:21828076		9606	BHF-UCL		P
UniProtKB	P60484	PTEN	involved_in	GO:0046856	phosphatidylinositol dephosphorylation	ECO:0000314	IDA	PMID:9593664		9606	UniProt		P
UniProtKB	P60484	PTEN	involved_in	GO:0046856	phosphatidylinositol dephosphorylation	ECO:0000314	IDA	PMID:9811831		9606	UniProt		P
UniProtKB	P61647	ST8SIA6	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	P61647	ST8SIA6	involved_in	GO:0009247	glycolipid biosynthetic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8K4T1|ensembl:ENSMUSP00000003509	9606	Ensembl		P
UniProtKB	P61647	ST8SIA6	involved_in	GO:0001574	ganglioside biosynthetic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8K4T1|ensembl:ENSMUSP00000003509	9606	Ensembl		P
UniProtKB	P61647	ST8SIA6	involved_in	GO:0009247	glycolipid biosynthetic process	ECO:0000250	ISS	PMID:11980897	UniProtKB:Q8K4T1	9606	BHF-UCL		P
UniProtKB	P61647	ST8SIA6	involved_in	GO:0001574	ganglioside biosynthetic process	ECO:0000250	ISS	PMID:11980897	UniProtKB:Q8K4T1	9606	BHF-UCL		P
UniProtKB	P67775	PPP2CA	involved_in	GO:0006672	ceramide metabolic process	ECO:0000303	NAS	PMID:11007961		9606	UniProt		P
UniProtKB	P68402	PAFAH1B2	involved_in	GO:0016042	lipid catabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0442	9606	UniProt		P
UniProtKB	P68402	PAFAH1B2	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	P68402	PAFAH1B2	involved_in	GO:0006629	lipid metabolic process	ECO:0000304	TAS	PMID:9144386		9606	PINC		P
UniProtKB	P78329	CYP4F2	involved_in	GO:0019369	arachidonic acid metabolic process	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002518090|RGD:708363|RGD:70926|UniProtKB:P78329|UniProtKB:Q08477|UniProtKB:Q9HBI6	9606	GO_Central		P
UniProtKB	P78329	CYP4F2	involved_in	GO:0036101	leukotriene B4 catabolic process	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002518090|RGD:708363|RGD:70926|UniProtKB:P78329|UniProtKB:Q08477	9606	GO_Central		P
UniProtKB	P78329	CYP4F2	enables	GO:0050051	leukotriene-B4 20-monooxygenase activity	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002518090|RGD:708363|RGD:70926|UniProtKB:P78329|UniProtKB:Q08477	9606	GO_Central		F
UniProtKB	P78329	CYP4F2	involved_in	GO:0010430	fatty acid omega-oxidation	ECO:0000314	IDA	PMID:18577768		9606	UniProt		P
UniProtKB	P78329	CYP4F2	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	P78329	CYP4F2	involved_in	GO:0006631	fatty acid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0276	9606	UniProt		P
UniProtKB	P78329	CYP4F2	enables	GO:0050051	leukotriene-B4 20-monooxygenase activity	ECO:0000501	IEA	GO_REF:0000003	EC:1.14.14.94	9606	UniProt		F
UniProtKB	P78329	CYP4F2	involved_in	GO:0097267	omega-hydroxylase P450 pathway	ECO:0000304	TAS	Reactome:R-HSA-2142816		9606	Reactome		P
UniProtKB	P78329	CYP4F2	enables	GO:0050051	leukotriene-B4 20-monooxygenase activity	ECO:0000304	TAS	Reactome:R-HSA-211873		9606	Reactome		F
UniProtKB	P78329	CYP4F2	involved_in	GO:0000038	very long-chain fatty acid metabolic process	ECO:0000314	IDA	PMID:18433732		9606	BHF-UCL		P
UniProtKB	P78329	CYP4F2	involved_in	GO:0001676	long-chain fatty acid metabolic process	ECO:0000314	IDA	PMID:18433732		9606	BHF-UCL		P
UniProtKB	P78329	CYP4F2	enables	GO:0050051	leukotriene-B4 20-monooxygenase activity	ECO:0007669	IEA	GO_REF:0000116	RHEA:22176	9606	RHEA		F
UniProtKB	P78329	CYP4F2	involved_in	GO:0019369	arachidonic acid metabolic process	ECO:0000322	IEA	GO_REF:0000041	UniPathway:UPA00383	9606	UniProt		P
UniProtKB	P78329	CYP4F2	involved_in	GO:0097267	omega-hydroxylase P450 pathway	ECO:0000314	IDA	PMID:9799565		9606	UniProt		P
UniProtKB	P78329	CYP4F2	involved_in	GO:0019369	arachidonic acid metabolic process	ECO:0000314	IDA	PMID:10660572		9606	UniProt		P
UniProtKB	P78329	CYP4F2	involved_in	GO:0019373	epoxygenase P450 pathway	ECO:0000314	IDA	PMID:9618440		9606	UniProt	has_input(CHEBI:34306)	P
UniProtKB	P78329	CYP4F2	involved_in	GO:0019373	epoxygenase P450 pathway	ECO:0000314	IDA	PMID:20861217		9606	UniProt		P
UniProtKB	P78329	CYP4F2	involved_in	GO:0036101	leukotriene B4 catabolic process	ECO:0000314	IDA	PMID:9799565		9606	UniProt	occurs_in(UBERON:0002107)	P
UniProtKB	P78329	CYP4F2	involved_in	GO:0036101	leukotriene B4 catabolic process	ECO:0000314	IDA	PMID:10492403		9606	UniProt		P
UniProtKB	P78329	CYP4F2	involved_in	GO:0036101	leukotriene B4 catabolic process	ECO:0000314	IDA	PMID:8026587		9606	UniProt		P
UniProtKB	P78329	CYP4F2	enables	GO:0050051	leukotriene-B4 20-monooxygenase activity	ECO:0000314	IDA	PMID:9799565		9606	UniProt	occurs_in(UBERON:0002107)	F
UniProtKB	P78329	CYP4F2	enables	GO:0050051	leukotriene-B4 20-monooxygenase activity	ECO:0000314	IDA	PMID:8026587		9606	UniProt		F
UniProtKB	P78356	PIP4K2B	enables	GO:0016308	1-phosphatidylinositol-4-phosphate 5-kinase activity	ECO:0000314	IDA	PMID:9038203		9606	MGI		F
UniProtKB	P78356	PIP4K2B	enables	GO:0016308	1-phosphatidylinositol-4-phosphate 5-kinase activity	ECO:0000318	IBA	PMID:21873635	FB:FBgn0016984|MGI:MGI:107929|MGI:MGI:107930|MGI:MGI:1298224|MGI:MGI:2448520|PANTHER:PTN000557026|PomBase:SPAC19G12.14|RGD:621711|SGD:S000002616|TAIR:locus:2040327|TAIR:locus:2066246|TAIR:locus:2077397|TAIR:locus:2080585|TAIR:locus:2125098|TAIR:locus:2201108|TAIR:locus:2203211|UniProtKB:A0A1D8PJ31|UniProtKB:P48426|UniProtKB:P78356|UniProtKB:Q8TBX8|UniProtKB:Q99755|WB:WBGene00004087|ZFIN:ZDB-GENE-050522-517|ZFIN:ZDB-GENE-080721-18|dictyBase:DDB_G0267588	9606	GO_Central		F
UniProtKB	P78356	PIP4K2B	involved_in	GO:0046854	phosphatidylinositol phosphate biosynthetic process	ECO:0000318	IBA	PMID:21873635	FB:FBgn0039924|PANTHER:PTN000557026|PomBase:SPAC19G12.14|SGD:S000002616|TAIR:locus:2125098|TAIR:locus:2201108|UniProtKB:P48426|UniProtKB:P78356|UniProtKB:Q8TBX8|dictyBase:DDB_G0267588	9606	GO_Central		P
UniProtKB	P78356	PIP4K2B	enables	GO:0016308	1-phosphatidylinositol-4-phosphate 5-kinase activity	ECO:0000314	IDA	PMID:26774281		9606	UniProt		F
UniProtKB	P78356	PIP4K2B	involved_in	GO:1902635	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate biosynthetic process	ECO:0000314	IDA	PMID:26774281		9606	UniProt		P
UniProtKB	P78356	PIP4K2B	enables	GO:0016307	phosphatidylinositol phosphate kinase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002498	9606	InterPro		F
UniProtKB	P78356	PIP4K2B	involved_in	GO:0046488	phosphatidylinositol metabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002498	9606	InterPro		P
UniProtKB	P78356	PIP4K2B	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	P78356	PIP4K2B	enables	GO:0016309	1-phosphatidylinositol-5-phosphate 4-kinase activity	ECO:0000501	IEA	GO_REF:0000003	EC:2.7.1.149	9606	UniProt		F
UniProtKB	P78356	PIP4K2B	involved_in	GO:0046488	phosphatidylinositol metabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q80XI4|ensembl:ENSMUSP00000018691	9606	Ensembl		P
UniProtKB	P78356	PIP4K2B	enables	GO:0016309	1-phosphatidylinositol-5-phosphate 4-kinase activity	ECO:0007669	IEA	GO_REF:0000116	RHEA:12280	9606	RHEA		F
UniProtKB	P78363	ABCA4	involved_in	GO:0042574	retinal metabolic process	ECO:0000314	IDA	PMID:33375396		9606	UniProt		P
UniProtKB	P78363	ABCA4	involved_in	GO:0042574	retinal metabolic process	ECO:0000314	IDA	PMID:29847635		9606	UniProt		P
UniProtKB	P78363	ABCA4	involved_in	GO:0001523	retinoid metabolic process	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:F1MWM0	9606	UniProt		P
UniProtKB	P78363	ABCA4	involved_in	GO:0042574	retinal metabolic process	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:F1MWM0	9606	UniProt		P
UniProtKB	P78363	ABCA4	involved_in	GO:0001523	retinoid metabolic process	ECO:0000304	TAS	Reactome:R-HSA-2453902		9606	Reactome		P
UniProtKB	P80365	HSD11B2	involved_in	GO:0008202	steroid metabolic process	ECO:0000318	IBA	PMID:21873635	FB:FBgn0262112|MGI:MGI:1195275|MGI:MGI:1201375|PANTHER:PTN000672121|RGD:2835|RGD:621803|UniProtKB:O14756|UniProtKB:O75452|UniProtKB:P37059|UniProtKB:P80365|UniProtKB:Q92781|UniProtKB:Q9BPW9|WB:WBGene00000979|ZFIN:ZDB-GENE-030131-6030	9606	GO_Central		P
UniProtKB	P80365	HSD11B2	involved_in	GO:0008211	glucocorticoid metabolic process	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002879150|RGD:2835|UniProtKB:P80365|ZFIN:ZDB-GENE-030131-6030	9606	GO_Central		P
UniProtKB	P80365	HSD11B2	involved_in	GO:0008202	steroid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0753	9606	UniProt		P
UniProtKB	P80365	HSD11B2	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	P80365	HSD11B2	involved_in	GO:0008211	glucocorticoid metabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P50233|ensembl:ENSRNOP00000023130	9606	Ensembl		P
UniProtKB	P80365	HSD11B2	involved_in	GO:0034650	cortisol metabolic process	ECO:0000315	IMP	PMID:8538347		9606	UniProt		P
UniProtKB	P81277	PRLH	involved_in	GO:0006629	lipid metabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:G3UWC3|ensembl:ENSMUSP00000130768	9606	Ensembl		P
UniProtKB	P83111	LACTB	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	P98155	VLDLR	involved_in	GO:0008202	steroid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0753	9606	UniProt		P
UniProtKB	P98155	VLDLR	involved_in	GO:0008203	cholesterol metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0153	9606	UniProt		P
UniProtKB	P98155	VLDLR	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	P98160	HSPG2	involved_in	GO:0006629	lipid metabolic process	ECO:0000304	TAS	PMID:21289173		9606	ARUK-UCL	occurs_in(GO:0098797)	P
UniProtKB	P98164	LRP2	involved_in	GO:0006629	lipid metabolic process	ECO:0000304	TAS	PMID:7768901		9606	PINC		P
UniProtKB	P98164	LRP2	involved_in	GO:0001523	retinoid metabolic process	ECO:0000304	TAS	Reactome:R-HSA-975634		9606	Reactome		P
UniProtKB	P98164	LRP2	involved_in	GO:0042359	vitamin D metabolic process	ECO:0000304	TAS	Reactome:R-HSA-196791		9606	Reactome		P
UniProtKB	P98164	LRP2	involved_in	GO:0042359	vitamin D metabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A2ARV4|ensembl:ENSMUSP00000079752	9606	Ensembl		P
UniProtKB	P98187	CYP4F8	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	P98187	CYP4F8	involved_in	GO:0006631	fatty acid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0276	9606	UniProt		P
UniProtKB	P98187	CYP4F8	involved_in	GO:0006693	prostaglandin metabolic process	ECO:0000304	TAS	PMID:10405341		9606	PINC		P
UniProtKB	P98187	CYP4F8	involved_in	GO:0006631	fatty acid metabolic process	ECO:0000322	IEA	GO_REF:0000041	UniPathway:UPA00199	9606	UniProt		P
UniProtKB	Q00169	PITPNA	involved_in	GO:0006629	lipid metabolic process	ECO:0000303	NAS	PMID:8194769		9606	PINC		P
UniProtKB	Q00722	PLCB2	involved_in	GO:0046488	phosphatidylinositol metabolic process	ECO:0000314	IDA	PMID:9188725		9606	UniProt		P
UniProtKB	Q00722	PLCB2	involved_in	GO:0016042	lipid catabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR014815	9606	InterPro		P
UniProtKB	Q00722	PLCB2	involved_in	GO:0006629	lipid metabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001711|InterPro:IPR017946	9606	InterPro		P
UniProtKB	Q00722	PLCB2	involved_in	GO:0016042	lipid catabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0442	9606	UniProt		P
UniProtKB	Q00722	PLCB2	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	Q00722	PLCB2	involved_in	GO:0006644	phospholipid metabolic process	ECO:0000304	TAS	PMID:1644792		9606	PINC		P
UniProtKB	Q01469	FABP5	involved_in	GO:0006629	lipid metabolic process	ECO:0000304	TAS	PMID:8092987		9606	PINC		P
UniProtKB	Q01469	FABP5	involved_in	GO:0006629	lipid metabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q05816|ensembl:ENSMUSP00000029046	9606	Ensembl		P
UniProtKB	Q01469	FABP5	involved_in	GO:0006656	phosphatidylcholine biosynthetic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q05816|ensembl:ENSMUSP00000029046	9606	Ensembl		P
UniProtKB	Q01581	HMGCS1	involved_in	GO:0010142	farnesyl diphosphate biosynthetic process, mevalonate pathway	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000222418|PomBase:SPAC4F8.14c	9606	GO_Central		P
UniProtKB	Q01581	HMGCS1	involved_in	GO:0008299	isoprenoid biosynthetic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000590|InterPro:IPR010122	9606	InterPro		P
UniProtKB	Q01581	HMGCS1	involved_in	GO:0010142	farnesyl diphosphate biosynthetic process, mevalonate pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR013746	9606	InterPro		P
UniProtKB	Q01581	HMGCS1	involved_in	GO:0016126	sterol biosynthetic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0756	9606	UniProt		P
UniProtKB	Q01581	HMGCS1	involved_in	GO:0008202	steroid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0753	9606	UniProt		P
UniProtKB	Q01581	HMGCS1	involved_in	GO:0008203	cholesterol metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0153	9606	UniProt		P
UniProtKB	Q01581	HMGCS1	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	Q01581	HMGCS1	involved_in	GO:0006694	steroid biosynthetic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0752	9606	UniProt		P
UniProtKB	Q01581	HMGCS1	involved_in	GO:0006695	cholesterol biosynthetic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0152	9606	UniProt		P
UniProtKB	Q01581	HMGCS1	involved_in	GO:0006629	lipid metabolic process	ECO:0000303	NAS	PMID:7913309		9606	PINC		P
UniProtKB	Q01581	HMGCS1	involved_in	GO:0006695	cholesterol biosynthetic process	ECO:0000304	TAS	Reactome:R-HSA-191273		9606	Reactome		P
